Port:              P038
Site:              Aberdeen
Latitude:          57.14325
Longitude:         -2.07451
Start Date:        01JAN1947-00.00.00
End Date:          31DEC1947-23.00.00
Contributor:       National Oceanography Centre, Liverpool
Datum information: The data refer to Admiralty Chart Datum (ACD)
Parameter code:    ASLVZZ01 = Surface elevation (unspecified datum) of the water body                      
  Cycle    Date      Time      ASLVZZ01     Residual  
 Number yyyy mm dd hh mi ssf           f            f 
  3543) 1947/05/28 14:00:00      0.9811      -0.0458  
  3544) 1947/05/28 15:00:00      0.9811      -0.0766  
  3545) 1947/05/28 16:00:00      1.2859      -0.0849  
  3546) 1947/05/28 17:00:00      1.8345      -0.0180  
  3547) 1947/05/28 18:00:00      2.4136      -0.0156  
  3548) 1947/05/28 19:00:00      2.9623      -0.0177  
  3549) 1947/05/28 20:00:00      3.3585      -0.0258  
  3550) 1947/05/28 21:00:00      3.5719       0.0577  
  3551) 1947/05/28 22:00:00      3.3585       0.0002  
  3552) 1947/05/28 23:00:00      2.9623      -0.0214  
  3553) 1947/05/29 00:00:00      2.5051       0.0074  
  3554) 1947/05/29 01:00:00      2.0479       0.0063  
  3555) 1947/05/29 02:00:00      1.6821      -0.0363  
  3556) 1947/05/29 03:00:00      1.5907      -0.0322  
  3557) 1947/05/29 04:00:00      1.7431      -0.0593  
  3558) 1947/05/29 05:00:00      2.1393      -0.0266  
  3559) 1947/05/29 06:00:00      2.6575       0.0348  
  3560) 1947/05/29 07:00:00      3.0537      -0.0305  
  3561) 1947/05/29 08:00:00      3.4195      -0.0414  
  3562) 1947/05/29 09:00:00      3.5719      -0.0611  
  3563) 1947/05/29 10:00:00      3.4804      -0.0236  
  3564) 1947/05/29 11:00:00      3.0537      -0.0455  
  3565) 1947/05/29 12:00:00      2.4441      -0.0588  
  3566) 1947/05/29 13:00:00      1.7431      -0.1249  
  3567) 1947/05/29 14:00:00      1.2249      -0.1078  
  3568) 1947/05/29 15:00:00      0.9811      -0.0305  
  3569) 1947/05/29 16:00:00      0.9201      -0.0845  
  3570) 1947/05/29 17:00:00      1.2859      -0.0163  
  3571) 1947/05/29 18:00:00      1.7431      -0.0613  
  3572) 1947/05/29 19:00:00      2.4441       0.0412  
  3573) 1947/05/29 20:00:00      3.0232       0.0474  
  3574) 1947/05/29 21:00:00      3.4195       0.0052  
  3575) 1947/05/29 22:00:00      3.5719      -0.0043  
  3576) 1947/05/29 23:00:00      3.5109       0.0790  
  3577) 1947/05/30 00:00:00      3.0537       0.0181  
  3578) 1947/05/30 01:00:00      2.5965       0.0892  
  3579) 1947/05/30 02:00:00      2.0479       0.0564  
  3580) 1947/05/30 03:00:00      1.5907      -0.0242  
  3581) 1947/05/30 04:00:00      1.4383      -0.0529  
  3582) 1947/05/30 05:00:00      1.6821       0.0124  
  3583) 1947/05/30 06:00:00      2.1088       0.0357  
  3584) 1947/05/30 07:00:00      2.6575       0.0687  
  3585) 1947/05/30 08:00:00      3.1147       0.0192  
  3586) 1947/05/30 09:00:00      3.5719       0.0586  
  3587) 1947/05/30 10:00:00      3.6633      -0.0507  
  3588) 1947/05/30 11:00:00      3.5109      -0.0795  
  3589) 1947/05/30 12:00:00      3.1147      -0.0502  
  3590) 1947/05/30 13:00:00      2.5051      -0.0281  
  3591) 1947/05/30 14:00:00      1.8040      -0.0500  
  3592) 1947/05/30 15:00:00      1.2249      -0.0574  
  3593) 1947/05/30 16:00:00      0.9201      -0.0347  
  3594) 1947/05/30 17:00:00      0.8896      -0.0785  
  3595) 1947/05/30 18:00:00      1.2249      -0.0868  
  3596) 1947/05/30 19:00:00      1.8345      -0.0392  
  3597) 1947/05/30 20:00:00      2.5660       0.0596  
  3598) 1947/05/30 21:00:00      3.0537      -0.0376  
  3599) 1947/05/30 22:00:00      3.6328M      0.1020M 
  3600) 1947/05/30 23:00:00      3.6633      -0.0016  
  3601) 1947/05/31 00:00:00      3.4804       0.0124  
  3602) 1947/05/31 01:00:00      3.0232       0.0206  
  3603) 1947/05/31 02:00:00      2.3527      -0.0502  
  3604) 1947/05/31 03:00:00      1.8345       0.0056  
  3605) 1947/05/31 04:00:00      1.3773      -0.0592  
  3606) 1947/05/31 05:00:00      1.2859      -0.0513  
  3607) 1947/05/31 06:00:00      1.4992      -0.0763  
  3608) 1947/05/31 07:00:00      2.0479      -0.0151  
  3609) 1947/05/31 08:00:00      2.6575       0.0056  
  3610) 1947/05/31 09:00:00      3.1147      -0.0777  
  3611) 1947/05/31 10:00:00      3.5719      -0.0549  
  3612) 1947/05/31 11:00:00      3.7243      -0.0802  
  3613) 1947/05/31 12:00:00      3.5719      -0.0601  
  3614) 1947/05/31 13:00:00      3.0537      -0.0932  
  3615) 1947/05/31 14:00:00      2.4136      -0.0445  
  3616) 1947/05/31 15:00:00      1.6821      -0.0536  
  3617) 1947/05/31 16:00:00      1.0725      -0.0946  
  3618) 1947/05/31 17:00:00      0.8287      -0.0605  
  3619) 1947/05/31 18:00:00      0.8896      -0.0978  
  3620) 1947/05/31 19:00:00      1.3773      -0.0493  
  3621) 1947/05/31 20:00:00      2.1088       0.0395  
  3622) 1947/05/31 21:00:00      2.7489       0.0246  
  3623) 1947/05/31 22:00:00      3.3280       0.0263  
  3624) 1947/05/31 23:00:00      3.6633      -0.0281  
  3625) 1947/06/01 00:00:00      3.6633      -0.0701  
  3626) 1947/06/01 01:00:00      3.3585      -0.0765  
  3627) 1947/06/01 02:00:00      2.7489      -0.1230  
  3628) 1947/06/01 03:00:00      2.0479      -0.1453  
  3629) 1947/06/01 04:00:00      1.4992      -0.0920  
  3630) 1947/06/01 05:00:00      1.0725      -0.1587  
  3631) 1947/06/01 06:00:00      1.0725      -0.1419  
  3632) 1947/06/01 07:00:00      1.4383      -0.1211  
  3633) 1947/06/01 08:00:00      2.1088      -0.0434  
  3634) 1947/06/01 09:00:00      2.7489      -0.0481  
  3635) 1947/06/01 10:00:00      3.2671      -0.0828  
  3636) 1947/06/01 11:00:00      3.7243      -0.0402  
  3637) 1947/06/01 12:00:00      3.8157      -0.0477  
  3638) 1947/06/01 13:00:00      3.5719      -0.0312  
  3639) 1947/06/01 14:00:00      2.9623      -0.0731  
  3640) 1947/06/01 15:00:00      2.2612      -0.0222  
  3641) 1947/06/01 16:00:00      1.4992      -0.0462  
  3642) 1947/06/01 17:00:00      0.9811      -0.0492  
  3643) 1947/06/01 18:00:00      0.7677      -0.0919  
  3644) 1947/06/01 19:00:00      1.0725      -0.0205  
  3645) 1947/06/01 20:00:00      1.6516      -0.0020  
  3646) 1947/06/01 21:00:00      2.4136       0.0490  
  3647) 1947/06/01 22:00:00      3.0537       0.0395  
  3648) 1947/06/01 23:00:00      3.5719       0.0158  
  3649) 1947/06/02 00:00:00      3.8157      -0.0205  
  3650) 1947/06/02 01:00:00      3.8157       0.0732  
  3651) 1947/06/02 02:00:00      3.2671      -0.0502  
  3652) 1947/06/02 03:00:00      2.5660      -0.0830  
  3653) 1947/06/02 04:00:00      1.8345      -0.0786  
  3654) 1947/06/02 05:00:00      1.3468       0.0151  
  3655) 1947/06/02 06:00:00      0.9811      -0.0740  
  3656) 1947/06/02 07:00:00      1.1335      -0.0344  
  3657) 1947/06/02 08:00:00      1.5907      -0.0495  
  3658) 1947/06/02 09:00:00      2.3527       0.0263  
  3659) 1947/06/02 10:00:00      3.0232       0.0365  
  3660) 1947/06/02 11:00:00      3.5719       0.0408  
  3661) 1947/06/02 12:00:00      3.9377       0.0593  
  3662) 1947/06/02 13:00:00      3.8767       0.0156  
  3663) 1947/06/02 14:00:00      3.5719       0.0772  
  3664) 1947/06/02 15:00:00      2.9013       0.0636  
  3665) 1947/06/02 16:00:00      2.1393       0.0990  
  3666) 1947/06/02 17:00:00      1.3773       0.0408  
  3667) 1947/06/02 18:00:00      0.9201      -0.0052  
  3668) 1947/06/02 19:00:00      0.9201       0.0097  
  3669) 1947/06/02 20:00:00      1.2859      -0.0136  
  3670) 1947/06/02 21:00:00      1.9869       0.0121  
  3671) 1947/06/02 22:00:00      2.7489       0.0412  
  3672) 1947/06/02 23:00:00      3.3585       0.0345  
  3673) 1947/06/03 00:00:00      3.8157       0.0280  
  3674) 1947/06/03 01:00:00      3.9681       0.0563  
  3675) 1947/06/03 02:00:00      3.6633      -0.0047  
  3676) 1947/06/03 03:00:00      3.1147       0.0032  
  3677) 1947/06/03 04:00:00      2.3527      -0.0031  
  3678) 1947/06/03 05:00:00      1.5907      -0.0224  
  3679) 1947/06/03 06:00:00      1.0725      -0.0326  
  3680) 1947/06/03 07:00:00      0.9201      -0.0388  
  3681) 1947/06/03 08:00:00      1.1335      -0.0885  
  3682) 1947/06/03 09:00:00      1.7431      -0.0706  
  3683) 1947/06/03 10:00:00      2.5051      -0.0413  
  3684) 1947/06/03 11:00:00      3.0537      -0.1303  
  3685) 1947/06/03 12:00:00      3.5719      -0.1223  
  3686) 1947/06/03 13:00:00      3.9681       0.0402  
  3687) 1947/06/03 14:00:00      3.6633      -0.1208  
  3688) 1947/06/03 15:00:00      3.2061      -0.1021  
  3689) 1947/06/03 16:00:00      2.4441      -0.1302  
  3690) 1947/06/03 17:00:00      1.7431      -0.0341  
  3691) 1947/06/03 18:00:00      1.0725      -0.0914  
  3692) 1947/06/03 19:00:00      0.8287      -0.0738  
  3693) 1947/06/03 20:00:00      0.9201      -0.1470  
  3694) 1947/06/03 21:00:00      1.5297      -0.0715  
  3695) 1947/06/03 22:00:00      2.2917      -0.0560  
  3696) 1947/06/03 23:00:00      3.0537       0.0089  
  3697) 1947/06/04 00:00:00      3.5109      -0.0916  
  3698) 1947/06/04 01:00:00      3.8767      -0.0595  
  3699) 1947/06/04 02:00:00      3.8767      -0.0121  
  3700) 1947/06/04 03:00:00      3.4804      -0.0196  
  3701) 1947/06/04 04:00:00      2.9013       0.0741  
  3702) 1947/06/04 05:00:00      1.9869      -0.0426  
  3703) 1947/06/04 06:00:00      1.3773       0.0347  
  3704) 1947/06/04 07:00:00      0.9201      -0.0363  
  3705) 1947/06/04 08:00:00      1.0420       0.0700  
  3706) 1947/06/04 09:00:00      1.3773       0.0009  
  3707) 1947/06/04 10:00:00      2.0479      -0.0045  
  3708) 1947/06/04 11:00:00      2.9623       0.1933  
  3709) 1947/06/04 12:00:00      3.5109       0.1479  
  3710) 1947/06/04 13:00:00      3.9377       0.1373  
  3711) 1947/06/04 14:00:00      4.0901       0.1952  
  3712) 1947/06/04 15:00:00      3.7243       0.0931  
  3713) 1947/06/04 16:00:00      3.1147       0.0612  
  3714) 1947/06/04 17:00:00      2.4136       0.1340  
  3715) 1947/06/04 18:00:00      1.6516       0.1071  
  3716) 1947/06/04 19:00:00      1.1335       0.0630  
  3717) 1947/06/04 20:00:00      1.0725       0.0811  
  3718) 1947/06/04 21:00:00      1.3773       0.0506  
  3719) 1947/06/04 22:00:00      2.1088       0.1396  
  3720) 1947/06/04 23:00:00      2.8708       0.1543  
  3721) 1947/06/05 00:00:00      3.4804       0.1431  
  3722) 1947/06/05 01:00:00      3.9377       0.1331  
  3723) 1947/06/05 02:00:00      4.1205       0.1508  
  3724) 1947/06/05 03:00:00      3.8767       0.1134  
  3725) 1947/06/05 04:00:00      3.3585       0.1143  
  3726) 1947/06/05 05:00:00      2.5965       0.1045  
  3727) 1947/06/05 06:00:00      1.7431       0.0269  
  3728) 1947/06/05 07:00:00      1.1335      -0.0062  
  3729) 1947/06/05 08:00:00      0.9811       0.0684  
  3730) 1947/06/05 09:00:00      1.1335       0.0403  
  3731) 1947/06/05 10:00:00      1.6821       0.0743  
  3732) 1947/06/05 11:00:00      2.5051       0.1941  
  3733) 1947/06/05 12:00:00      3.1147       0.1499  
  3734) 1947/06/05 13:00:00      3.6633       0.1600  
  3735) 1947/06/05 14:00:00      4.0291       0.2028  
  3736) 1947/06/05 15:00:00      4.0291       0.2460  
  3737) 1947/06/05 16:00:00      3.6633       0.2538  
  3738) 1947/06/05 17:00:00      2.9623       0.2077  
  3739) 1947/06/05 18:00:00      2.2003       0.2014  
  3740) 1947/06/05 19:00:00      1.5907       0.2090  
  3741) 1947/06/05 20:00:00      1.2859       0.2061  
  3742) 1947/06/05 21:00:00      1.3773       0.1884  
  3743) 1947/06/05 22:00:00      1.8955       0.2371  
  3744) 1947/06/05 23:00:00      2.5965       0.2445  
  3745) 1947/06/06 00:00:00      3.2671       0.2352  
  3746) 1947/06/06 01:00:00      3.8157       0.2557  
  3747) 1947/06/06 02:00:00      4.1815       0.2816  
  3748) 1947/06/06 03:00:00      4.1205       0.2291  
  3749) 1947/06/06 04:00:00      3.7853       0.2351  
  3750) 1947/06/06 05:00:00      3.1147       0.1883  
  3751) 1947/06/06 06:00:00      2.3527       0.2006  
  3752) 1947/06/06 07:00:00      1.5907       0.1315  
  3753) 1947/06/06 08:00:00      1.2249       0.1967  
  3754) 1947/06/06 09:00:00      1.1335       0.1573  
  3755) 1947/06/06 10:00:00      1.4992       0.2056  
  3756) 1947/06/06 11:00:00      2.0479       0.1734  
  3757) 1947/06/06 12:00:00      2.7489       0.2063  
  3758) 1947/06/06 13:00:00      3.3280       0.2083  
  3759) 1947/06/06 14:00:00      3.8157       0.2310  
  3760) 1947/06/06 15:00:00      4.0291       0.2583  
  3761) 1947/06/06 16:00:00      3.7853       0.1774  
  3762) 1947/06/06 17:00:00      3.3280       0.1892  
  3763) 1947/06/06 18:00:00      2.6575       0.2041  
  3764) 1947/06/06 19:00:00      1.9869       0.2095  
  3765) 1947/06/06 20:00:00      1.4992       0.1884  
  3766) 1947/06/06 21:00:00      1.3468       0.1546  
  3767) 1947/06/06 22:00:00      1.5907       0.1303  
  3768) 1947/06/06 23:00:00      2.1393       0.1269  
  3769) 1947/06/07 00:00:00      2.7489       0.0601  
  3770) 1947/06/07 01:00:00      3.2671       0.0033  
  3771) 1947/06/07 02:00:00      3.7853       0.0912  
  3772) 1947/06/07 03:00:00      3.9681       0.0847  
  3773) 1947/06/07 04:00:00      3.7853       0.0571  
  3774) 1947/06/07 05:00:00      3.3280       0.0499  
  3775) 1947/06/07 06:00:00      2.6575       0.0642  
  3776) 1947/06/07 07:00:00      1.9564       0.0954  
  3777) 1947/06/07 08:00:00      1.3773       0.0883  
  3778) 1947/06/07 09:00:00      1.0725       0.0556  
  3779) 1947/06/07 10:00:00      1.1944       0.0718  
  3780) 1947/06/07 11:00:00      1.5297      -0.0007  
  3781) 1947/06/07 12:00:00      2.1088      -0.0162  
  3782) 1947/06/07 13:00:00      2.7489       0.0325  
  3783) 1947/06/07 14:00:00      3.3280       0.1032  
  3784) 1947/06/07 15:00:00      3.7243       0.1307  
  3785) 1947/06/07 16:00:00      3.7853       0.1341  
  3786) 1947/06/07 17:00:00      3.5109       0.1209  
  3787) 1947/06/07 18:00:00      2.9623       0.1063  
  3788) 1947/06/07 19:00:00      2.2917       0.0908  
  3789) 1947/06/07 20:00:00      1.7431       0.0973  
  3790) 1947/06/07 21:00:00      1.4383       0.1026  
  3791) 1947/06/07 22:00:00      1.4992       0.1169  
  3792) 1947/06/07 23:00:00      1.8345       0.0808  
  3793) 1947/06/08 00:00:00      2.5051       0.1733  
  3794) 1947/06/08 01:00:00      3.0537       0.1217  
  3795) 1947/06/08 02:00:00      3.4804       0.0780  
  3796) 1947/06/08 03:00:00      3.8767       0.1476  
  3797) 1947/06/08 04:00:00      3.9377       0.1603  
  3798) 1947/06/08 05:00:00      3.6633       0.1484  
  3799) 1947/06/08 06:00:00      3.1756       0.1866  
  3800) 1947/06/08 07:00:00      2.4441       0.1428  
  3801) 1947/06/08 08:00:00      1.8345       0.1752  
  3802) 1947/06/08 09:00:00      1.3773       0.1601  
  3803) 1947/06/08 10:00:00      1.2859       0.1920  
  3804) 1947/06/08 11:00:00      1.4383       0.1291  
  3805) 1947/06/08 12:00:00      1.8955       0.1379  
  3806) 1947/06/08 13:00:00      2.5660       0.2510  
  3807) 1947/06/08 14:00:00      3.0537       0.2304  
  3808) 1947/06/08 15:00:00      3.5109       0.2399  
  3809) 1947/06/08 16:00:00      3.7853       0.2501  
  3810) 1947/06/08 17:00:00      3.7243       0.2306  
  3811) 1947/06/08 18:00:00      3.3585       0.1986  
  3812) 1947/06/08 19:00:00      2.8099       0.1999  
  3813) 1947/06/08 20:00:00      2.2917       0.2548  
  3814) 1947/06/08 21:00:00      1.8345       0.2243  
  3815) 1947/06/08 22:00:00      1.6821       0.2419  
  3816) 1947/06/08 23:00:00      1.7431       0.1402  
  3817) 1947/06/09 00:00:00      2.2003       0.1837  
  3818) 1947/06/09 01:00:00      2.7489       0.1824  
  3819) 1947/06/09 02:00:00      3.2061       0.1416  
  3820) 1947/06/09 03:00:00      3.6329       0.1817  
  3821) 1947/06/09 04:00:00      3.8157       0.1397  
  3822) 1947/06/09 05:00:00      3.7853       0.1641  
  3823) 1947/06/09 06:00:00      3.4195       0.1296  
  3824) 1947/06/09 07:00:00      2.8099       0.0777  
  3825) 1947/06/09 08:00:00      2.2003       0.1057  
  3826) 1947/06/09 09:00:00      1.6516       0.0932  
  3827) 1947/06/09 10:00:00      1.3773       0.1446  
  3828) 1947/06/09 11:00:00      1.2859       0.0631  
  3829) 1947/06/09 12:00:00      1.4992       0.0108  
  3830) 1947/06/09 13:00:00      1.9869       0.0530  
  3831) 1947/06/09 14:00:00      2.4441       0.0210  
  3832) 1947/06/09 15:00:00      2.9623       0.0919  
  3833) 1947/06/09 16:00:00      3.3585       0.0993  
  3834) 1947/06/09 17:00:00      3.5109       0.0746  
  3835) 1947/06/09 18:00:00      3.3585       0.0286  
  3836) 1947/06/09 19:00:00      2.9623       0.0027  
  3837) 1947/06/09 20:00:00      2.4441      -0.0007  
  3838) 1947/06/09 21:00:00      1.9869       0.0141  
  3839) 1947/06/09 22:00:00      1.6516      -0.0011  
  3840) 1947/06/09 23:00:00      1.5297      -0.0563  
  3841) 1947/06/10 00:00:00      1.6821      -0.1177  
  3842) 1947/06/10 01:00:00      2.1088      -0.0984  
  3843) 1947/06/10 02:00:00      2.5660      -0.1247  
  3844) 1947/06/10 03:00:00      2.9623      -0.1389  
  3845) 1947/06/10 04:00:00      3.3280      -0.0989  
  3846) 1947/06/10 05:00:00      3.4804      -0.0910  
  3847) 1947/06/10 06:00:00      3.3280      -0.1307  
  3848) 1947/06/10 07:00:00      2.9623      -0.1315  
  3849) 1947/06/10 08:00:00      2.4441      -0.1051  
  3850) 1947/06/10 09:00:00      1.8955      -0.0915  
  3851) 1947/06/10 10:00:00      1.4383      -0.1013  
  3852) 1947/06/10 11:00:00      1.2249      -0.0766  
  3853) 1947/06/10 12:00:00      1.2249      -0.1258  
  3854) 1947/06/10 13:00:00      1.4992      -0.1209  
  3855) 1947/06/10 14:00:00      1.9564      -0.0760  
  3856) 1947/06/10 15:00:00      2.3527      -0.1047  
  3857) 1947/06/10 16:00:00      2.7489      -0.1245  
  3858) 1947/06/10 17:00:00      3.1756      -0.0363  
  3859) 1947/06/10 18:00:00      3.2671      -0.0696  
  3860) 1947/06/10 19:00:00      3.2061       0.0084  
  3861) 1947/06/10 20:00:00      2.8099      -0.0213  
  3862) 1947/06/10 21:00:00      2.3527      -0.0260  
  3863) 1947/06/10 22:00:00      1.8955      -0.0928  
  3864) 1947/06/10 23:00:00      1.6821      -0.0534  
  3865) 1947/06/11 00:00:00      1.6821      -0.0375  
  3866) 1947/06/11 01:00:00      1.8955      -0.0336  
  3867) 1947/06/11 02:00:00      2.2612      -0.0407  
  3868) 1947/06/11 03:00:00      2.6575      -0.0554  
  3869) 1947/06/11 04:00:00      3.0537      -0.0226  
  3870) 1947/06/11 05:00:00      3.2671      -0.0968  
  3871) 1947/06/11 06:00:00      3.4195      -0.0464  
  3872) 1947/06/11 07:00:00      3.2671      -0.0639  
  3873) 1947/06/11 08:00:00      2.9623      -0.0014  
  3874) 1947/06/11 09:00:00      2.4441      -0.0130  
  3875) 1947/06/11 10:00:00      1.8955      -0.0631  
  3876) 1947/06/11 11:00:00      1.4383      -0.1250  
  3877) 1947/06/11 12:00:00      1.2859      -0.0863  
  3878) 1947/06/11 13:00:00      1.2859      -0.1422  
  3879) 1947/06/11 14:00:00      1.5297      -0.1489  
  3880) 1947/06/11 15:00:00      1.9564      -0.0940  
  3881) 1947/06/11 16:00:00      2.3527      -0.0940  
  3882) 1947/06/11 17:00:00      2.7489      -0.1080  
  3883) 1947/06/11 18:00:00      3.0537      -0.1156  
  3884) 1947/06/11 19:00:00      3.1756      -0.1009  
  3885) 1947/06/11 20:00:00      3.0537      -0.0806  
  3886) 1947/06/11 21:00:00      2.7184      -0.0777  
  3887) 1947/06/11 22:00:00      2.3527      -0.0427  
  3888) 1947/06/11 23:00:00      1.9869      -0.0541  
  3889) 1947/06/12 00:00:00      1.7431      -0.0661  
  3890) 1947/06/12 01:00:00      1.7431      -0.0469  
  3891) 1947/06/12 02:00:00      1.8955      -0.0727  
  3892) 1947/06/12 03:00:00      2.2917      -0.0101  
  3893) 1947/06/12 04:00:00      2.6575      -0.0141  
  3894) 1947/06/12 05:00:00      2.9623      -0.0694  
  3895) 1947/06/12 06:00:00      3.2671      -0.0417  
  3896) 1947/06/12 07:00:00      3.3585      -0.0461  
  3897) 1947/06/12 08:00:00      3.2671      -0.0033  
  3898) 1947/06/12 09:00:00      2.8099      -0.1076  
  3899) 1947/06/12 10:00:00      2.3527      -0.0882  
  3900) 1947/06/12 11:00:00      1.8345      -0.1330  
  3901) 1947/06/12 12:00:00      1.4383      -0.1438  
  3902) 1947/06/12 13:00:00      1.2249      -0.1684  
  3903) 1947/06/12 14:00:00      1.2859      -0.1407  
  3904) 1947/06/12 15:00:00      1.5297      -0.1299  
  3905) 1947/06/12 16:00:00      1.8955      -0.1187  
  3906) 1947/06/12 17:00:00      2.3527      -0.0753  
  3907) 1947/06/12 18:00:00      2.7489      -0.1061  
  3908) 1947/06/12 19:00:00      3.1147      -0.0576  
  3909) 1947/06/12 20:00:00      3.2671      -0.0198  
  3910) 1947/06/12 21:00:00      3.1147      -0.0446  
  3911) 1947/06/12 22:00:00      2.7489      -0.0923  
  3912) 1947/06/12 23:00:00      2.2917      -0.1597  
  3913) 1947/06/13 00:00:00      2.0479      -0.0329  
  3914) 1947/06/13 01:00:00      1.7431      -0.0822  
  3915) 1947/06/13 02:00:00      1.7431      -0.0252  
  3916) 1947/06/13 03:00:00      1.8955      -0.0233  
  3917) 1947/06/13 04:00:00      2.2917       0.0560  
  3918) 1947/06/13 05:00:00      2.7489       0.1314  
  3919) 1947/06/13 06:00:00      3.0537       0.0449  
  3920) 1947/06/13 07:00:00      3.4195       0.1153  
  3921) 1947/06/13 08:00:00      3.4195       0.0037  
  3922) 1947/06/13 09:00:00      3.3280       0.0357  
  3923) 1947/06/13 10:00:00      2.9623       0.0186  
  3924) 1947/06/13 11:00:00      2.5051       0.0421  
  3925) 1947/06/13 12:00:00      1.9869       0.0182  
  3926) 1947/06/13 13:00:00      1.5907       0.0361  
  3927) 1947/06/13 14:00:00      1.3773       0.0418  
  3928) 1947/06/13 15:00:00      1.3773       0.0301  
  3929) 1947/06/13 16:00:00      1.5907       0.0057  
  3930) 1947/06/13 17:00:00      2.0479       0.0791  
  3931) 1947/06/13 18:00:00      2.5051       0.0674  
  3932) 1947/06/13 19:00:00      2.9623       0.0599  
  3933) 1947/06/13 20:00:00      3.2671       0.0210  
  3934) 1947/06/13 21:00:00      3.4195       0.0394  
  3935) 1947/06/13 22:00:00      3.2671       0.0089  
  3936) 1947/06/13 23:00:00      2.9623       0.0396  
  3937) 1947/06/14 00:00:00      2.5051       0.0118  
  3938) 1947/06/14 01:00:00      2.1088       0.0466  
  3939) 1947/06/14 02:00:00      1.7431      -0.0091  
  3940) 1947/06/14 03:00:00      1.6821       0.0267  
  3941) 1947/06/14 04:00:00      1.8345       0.0302  
  3942) 1947/06/14 05:00:00      2.2612       0.1104  
  3943) 1947/06/14 06:00:00      2.7184       0.1239  
  3944) 1947/06/14 07:00:00      3.1147       0.0736  
  3945) 1947/06/14 08:00:00      3.4195       0.0469  
  3946) 1947/06/14 09:00:00      3.5719       0.0647  
  3947) 1947/06/14 10:00:00      3.4195       0.0335  
  3948) 1947/06/14 11:00:00      3.0232       0.0157  
  3949) 1947/06/14 12:00:00      2.5051       0.0230  
  3950) 1947/06/14 13:00:00      1.9564       0.0291  
  3951) 1947/06/14 14:00:00      1.4992       0.0412  
  3952) 1947/06/14 15:00:00      1.2249       0.0220  
  3953) 1947/06/14 16:00:00      1.2249       0.0078  
  3954) 1947/06/14 17:00:00      1.4992       0.0006  
  3955) 1947/06/14 18:00:00      2.0479       0.0880  
  3956) 1947/06/14 19:00:00      2.5051      -0.0009  
  3957) 1947/06/14 20:00:00      3.1147       0.0948  
  3958) 1947/06/14 21:00:00      3.4804       0.0853  
  3959) 1947/06/14 22:00:00      3.6633       0.1224  
  3960) 1947/06/14 23:00:00      3.4804       0.0943  
  3961) 1947/06/15 00:00:00      3.1147       0.1273  
  3962) 1947/06/15 01:00:00      2.5660       0.0913  
  3963) 1947/06/15 02:00:00      2.0479       0.0921  
  3964) 1947/06/15 03:00:00      1.6821       0.0959  
  3965) 1947/06/15 04:00:00      1.5907       0.1159  
  3966) 1947/06/15 05:00:00      1.8040       0.1411  
  3967) 1947/06/15 06:00:00      2.2612       0.1699  
  3968) 1947/06/15 07:00:00      2.8099       0.1809  
  3969) 1947/06/15 08:00:00      3.2671       0.1249  
  3970) 1947/06/15 09:00:00      3.6633       0.1510  
  3971) 1947/06/15 10:00:00      3.8157       0.1493  
  3972) 1947/06/15 11:00:00      3.6329       0.1162  
  3973) 1947/06/15 12:00:00      3.2061       0.1355  
  3974) 1947/06/15 13:00:00      2.5660       0.0979  
  3975) 1947/06/15 14:00:00      1.8955       0.0678  
  3976) 1947/06/15 15:00:00      1.3773       0.0792  
  3977) 1947/06/15 16:00:00      1.1335       0.1059  
  3978) 1947/06/15 17:00:00      1.1944       0.1145  
  3979) 1947/06/15 18:00:00      1.5297       0.0797  
  3980) 1947/06/15 19:00:00      2.1393       0.1208  
  3981) 1947/06/15 20:00:00      2.7489       0.1007  
  3982) 1947/06/15 21:00:00      3.3585       0.1529  
  3983) 1947/06/15 22:00:00      3.7853       0.1813  
  3984) 1947/06/15 23:00:00      3.8157       0.0881  
  3985) 1947/06/16 00:00:00      3.5719       0.0813  
  3986) 1947/06/16 01:00:00      3.0537       0.0604  
  3987) 1947/06/16 02:00:00      2.4136       0.0446  
  3988) 1947/06/16 03:00:00      1.8345       0.0782  
  3989) 1947/06/16 04:00:00      1.3773       0.0275  
  3990) 1947/06/16 05:00:00      1.2859       0.0251  
  3991) 1947/06/16 06:00:00      1.5907       0.0568  
  3992) 1947/06/16 07:00:00      2.2003       0.1199  
  3993) 1947/06/16 08:00:00      2.8708       0.1464  
  3994) 1947/06/16 09:00:00      3.4195       0.1191  
  3995) 1947/06/16 10:00:00      3.8767       0.1717  
  3996) 1947/06/16 11:00:00      3.9377       0.0767  
  3997) 1947/06/16 12:00:00      3.7243       0.0810  
  3998) 1947/06/16 13:00:00      3.1756       0.0677  
  3999) 1947/06/16 14:00:00      2.4136       0.0041  
  4000) 1947/06/16 15:00:00      1.6821       0.0059  
  4001) 1947/06/16 16:00:00      1.0725      -0.0342  
  4002) 1947/06/16 17:00:00      0.8287      -0.0256  
  4003) 1947/06/16 18:00:00      0.9201      -0.0628  
  4004) 1947/06/16 19:00:00      1.4383      -0.0340  
  4005) 1947/06/16 20:00:00      2.1393      -0.0159  
  4006) 1947/06/16 21:00:00      2.8099      -0.0471  
  4007) 1947/06/16 22:00:00      3.4195      -0.0202  
  4008) 1947/06/16 23:00:00      3.8157      -0.0232  
  4009) 1947/06/17 00:00:00      3.8767      -0.0113  
  4010) 1947/06/17 01:00:00      3.5719       0.0365  
